year,id,name,totalvotes,democrats,republicans,bias
2020,29077,"Greene, MO",141800,55068.0,-83630.0,-0.20142454160789844
2020,29079,"Grundy, MO",4437,799.0,-3585.0,-0.6279017354068064
2020,29081,"Harrison, MO",3826,597.0,-3198.0,-0.6798222686879247
2020,29083,"Henry, MO",10788,2619.0,-8027.0,-0.5012977382276603
2020,29085,"Hickory, MO",5080,1056.0,-3966.0,-0.5728346456692913
2020,29087,"Holt, MO",2343,338.0,-1976.0,-0.6991037131882202
2020,29089,"Howard, MO",5092,1413.0,-3553.0,-0.42026708562450904
2020,29091,"Howell, MO",18650,3218.0,-15181.0,-0.6414477211796247
2020,29093,"Iron, MO",4592,945.0,-3596.0,-0.577308362369338
2020,29095,"Jackson, MO",196418,92182.0,-100142.0,-0.04052581738944496
2020,29097,"Jasper, MO",52352,13549.0,-37728.0,-0.4618543704156479
2020,29099,"Jefferson, MO",116688,37523.0,-77046.0,-0.33870663650075417
2020,29101,"Johnson, MO",23123,6974.0,-15489.0,-0.36824806469748733
2020,29103,"Knox, MO",1854,340.0,-1486.0,-0.6181229773462783
2020,29105,"Laclede, MO",16793,2780.0,-13762.0,-0.6539629607574584
2020,29107,"Lafayette, MO",17055,4472.0,-12273.0,-0.457402521254764
2020,29109,"Lawrence, MO",17905,3214.0,-14426.0,-0.6261938006143535
2020,29111,"Lewis, MO",4609,984.0,-3553.0,-0.5573877196788891
2020,29113,"Lincoln, MO",29018,6607.0,-21848.0,-0.5252257219656765
2020,29115,"Linn, MO",5726,1275.0,-4363.0,-0.539294446384911
2020,29117,"Livingston, MO",6758,1410.0,-5267.0,-0.5707309854986683
2020,29119,"Mcdonald, MO",9053,1439.0,-7465.0,-0.6656357008726389
2020,29121,"Macon, MO",7836,1662.0,-6076.0,-0.5632976008167432
2020,29123,"Madison, MO",5676,1019.0,-4584.0,-0.6280831571529246
2020,29125,"Maries, MO",4771,814.0,-3892.0,-0.6451477677635716
2020,29127,"Marion, MO",13348,3202.0,-9915.0,-0.5029217860353611
2020,29129,"Mercer, MO",1779,222.0,-1541.0,-0.7414277684092186
2020,29131,"Miller, MO",12382,2038.0,-10176.0,-0.6572443870134066
2020,29133,"Mississippi, MO",4756,1178.0,-3537.0,-0.49600504625735914
2020,29135,"Moniteau, MO",7157,1308.0,-5744.0,-0.6198127707139863
2020,29137,"Monroe, MO",4483,936.0,-3477.0,-0.5668079411108633
2020,29139,"Montgomery, MO",5772,1208.0,-4465.0,-0.5642758142758143
2020,29141,"Morgan, MO",9487,1924.0,-7442.0,-0.5816380309897755
2020,29143,"New madrid, MO",7250,1748.0,-5447.0,-0.5102068965517241
2020,29145,"Newton, MO",28405,5818.0,-22120.0,-0.5739130434782609
2020,29147,"Nodaway, MO",9893,2853.0,-6865.0,-0.4055392701910442
2020,29149,"Oregon, MO",4739,823.0,-3847.0,-0.638109305760709
2020,29151,"Osage, MO",7539,1037.0,-6425.0,-0.714683645045762
2020,29153,"Ozark, MO",4864,752.0,-4064.0,-0.680921052631579
2020,29155,"Pemiscot, MO",5735,1560.0,-4120.0,-0.44638186573670446
2020,29157,"Perry, MO",9447,1664.0,-7657.0,-0.6343812850640415
2020,29159,"Pettis, MO",19097,4783.0,-13854.0,-0.474996072681573
2020,29161,"Phelps, MO",19568,5637.0,-13480.0,-0.4008074407195421
2020,29163,"Pike, MO",7695,1717.0,-5863.0,-0.5387914230019493
2020,29165,"Platte, MO",57270,27179.0,-28917.0,-0.030347476863977648
2020,29167,"Polk, MO",15064,2885.0,-11850.0,-0.5951274561869357
2020,29169,"Pulaski, MO",14414,3740.0,-10329.0,-0.45712501734424865
2020,29171,"Putnam, MO",2361,361.0,-1984.0,-0.6874205844980941
2020,29173,"Ralls, MO",5662,1205.0,-4396.0,-0.5635817732250088
2020,29175,"Randolph, MO",10744,2485.0,-8018.0,-0.5149851079672375
2020,29177,"Ray, MO",11649,3109.0,-8345.0,-0.449480642115203
2020,29179,"Reynolds, MO",3298,529.0,-2733.0,-0.6682838083687083
2020,29181,"Ripley, MO",5717,833.0,-4839.0,-0.7007171593493091
2020,29183,"St. charles, MO",222017,89530.0,-128389.0,-0.1750271375615381
2020,29185,"St. clair, MO",4974,988.0,-3932.0,-0.5918777643747487
2020,29186,"Ste. genevieve, MO",9484,2713.0,-6630.0,-0.4130113876001687
2020,29187,"St. francois, MO",28001,7044.0,-20511.0,-0.4809471090318203
2020,29189,"St. louis county, MO",536446,328151.0,-199493.0,0.2398340187083136
2020,29195,"Saline, MO",9519,2904.0,-6451.0,-0.37262317470322515
2020,29197,"Schuyler, MO",2003,373.0,-1606.0,-0.6155766350474289
2020,29199,"Scotland, MO",1984,388.0,-1560.0,-0.5907258064516129
2020,29201,"Scott, MO",17719,3753.0,-13769.0,-0.5652689203679666
2020,29203,"Shannon, MO",3906,706.0,-3165.0,-0.6295442908346134
2020,29205,"Shelby, MO",3350,592.0,-2700.0,-0.6292537313432836
2020,29207,"Stoddard, MO",13426,1819.0,-11484.0,-0.7198718903619842
2020,29209,"Stone, MO",18483,3506.0,-14800.0,-0.6110479900449062
2020,29211,"Sullivan, MO",2471,478.0,-1974.0,-0.6054229057061918
2020,29213,"Taney, MO",26288,5339.0,-20508.0,-0.5770313451004261
2020,29215,"Texas, MO",11315,1716.0,-9478.0,-0.6859920459566946
2020,29217,"Vernon, MO",9185,1903.0,-7155.0,-0.571801850843767
2020,29219,"Warren, MO",18375,4769.0,-13222.0,-0.4600272108843537
2020,29221,"Washington, MO",9976,1804.0,-8047.0,-0.6258019246190858
2020,29223,"Wayne, MO",5878,845.0,-4987.0,-0.7046614494726098
2020,29225,"Webster, MO",18779,3573.0,-14880.0,-0.6021087384844773
2020,29227,"Worth, MO",1107,215.0,-877.0,-0.5980126467931346
2020,29229,"Wright, MO",8739,1168.0,-7453.0,-0.7191898386543083
2020,29510,"St. louis city, MO",133867,110089.0,-21474.0,0.661962993120037
2020,30001,"Beaverhead, MT",5661,1608.0,-3923.0,-0.4089383501148207
2020,30003,"Big horn, MT",4784,2491.0,-2207.0,0.05936454849498328
2020,30005,"Blaine, MT",3117,1589.0,-1469.0,0.03849855630413859
2020,30007,"Broadwater, MT",4097,835.0,-3173.0,-0.5706614596045887
2020,30009,"Carbon, MT",7052,2421.0,-4468.0,-0.2902722631877482
2020,30011,"Carter, MT",864,74.0,-775.0,-0.8113425925925926
2020,30013,"Cascade, MT",39885,15456.0,-23315.0,-0.1970414942961013
2020,30015,"Chouteau, MT",2965,991.0,-1891.0,-0.30354131534569984
2020,30017,"Custer, MT",5860,1514.0,-4205.0,-0.4592150170648464
2020,30019,"Daniels, MT",1014,195.0,-799.0,-0.5956607495069034
2020,30021,"Dawson, MT",4825,962.0,-3758.0,-0.5794818652849741
2020,30023,"Deer lodge, MT",4891,2562.0,-2186.0,0.07687589450010222
2020,30025,"Fallon, MT",1575,172.0,-1375.0,-0.7638095238095238
2020,30027,"Fergus, MT",6507,1496.0,-4869.0,-0.5183648378669126
2020,30029,"Flathead, MT",59936,20274.0,-38321.0,-0.3011045114789108
2020,30031,"Gallatin, MT",70979,37044.0,-31696.0,0.07534622916637315
2020,30033,"Garfield, MT",813,41.0,-764.0,-0.8892988929889298
2020,30035,"Glacier, MT",5617,3610.0,-1884.0,0.3072814669752537
2020,30037,"Golden valley, MT",503,78.0,-414.0,-0.6679920477137177
2020,30039,"Granite, MT",2102,638.0,-1419.0,-0.3715509039010466
2020,30041,"Hill, MT",7182,2981.0,-3957.0,-0.13589529379003062
2020,30043,"Jefferson, MT",8151,2625.0,-5345.0,-0.33370138633296526
2020,30045,"Judith basin, MT",1344,275.0,-1040.0,-0.5691964285714286
2020,30047,"Lake, MT",16626,6916.0,-9322.0,-0.14471309996391193
2020,30049,"Lewis and clark, MT",42265,19743.0,-21409.0,-0.03941795812137702
2020,30051,"Liberty, MT",1083,249.0,-821.0,-0.5281625115420129
2020,30053,"Lincoln, MT",11747,2835.0,-8672.0,-0.496892823699668
2020,30055,"Mccone, MT",1128,155.0,-956.0,-0.7101063829787234
2020,30057,"Madison, MT",6087,1771.0,-4191.0,-0.3975685887957943
2020,30059,"Meagher, MT",1110,258.0,-833.0,-0.5180180180180181
2020,30061,"Mineral, MT",2563,686.0,-1828.0,-0.44557159578618805
2020,30063,"Missoula, MT",71495,43357.0,-26347.0,0.2379187355759144
2020,30065,"Musselshell, MT",2881,413.0,-2423.0,-0.6976744186046512
2020,30067,"Park, MT",11566,5280.0,-6025.0,-0.06441293446308144
2020,30069,"Petroleum, MT",348,39.0,-298.0,-0.7442528735632183
2020,30071,"Phillips, MT",2382,416.0,-1936.0,-0.6381192275398825
2020,30073,"Pondera, MT",2995,903.0,-2031.0,-0.37662771285475793
2020,30075,"Powder river, MT",1136,154.0,-970.0,-0.7183098591549296
2020,30077,"Powell, MT",3179,752.0,-2355.0,-0.5042466184334696
2020,30079,"Prairie, MT",744,126.0,-603.0,-0.6411290322580645
2020,30081,"Ravalli, MT",28507,8763.0,-19114.0,-0.3631037990668958
2020,30083,"Richland, MT",5798,875.0,-4800.0,-0.6769575715764057
2020,30085,"Roosevelt, MT",4017,1910.0,-1996.0,-0.021409011700273838
2020,30087,"Rosebud, MT",3773,1199.0,-2486.0,-0.34110787172011664
2020,30089,"Sanders, MT",7622,1820.0,-5660.0,-0.5038047756494358
2020,30091,"Sheridan, MT",2030,574.0,-1403.0,-0.4083743842364532
2020,30093,"Silver bow, MT",18658,10392.0,-7745.0,0.1418694393825705
2020,30095,"Stillwater, MT",5724,1156.0,-4462.0,-0.5775681341719078
2020,30097,"Sweet grass, MT",2446,549.0,-1840.0,-0.5278004905968929
2020,30099,"Teton, MT",3679,1007.0,-2608.0,-0.43517260125033974
2020,30101,"Toole, MT",2119,467.0,-1596.0,-0.5327984898537046
2020,30103,"Treasure, MT",460,78.0,-373.0,-0.6413043478260869
2020,30105,"Valley, MT",4261,1030.0,-3135.0,-0.49401548932175543
2020,30107,"Wheatland, MT",1068,225.0,-823.0,-0.5599250936329588
2020,30109,"Wibaux, MT",598,77.0,-516.0,-0.7341137123745819
2020,30111,"Yellowstone, MT",83821,30679.0,-50772.0,-0.23971319836317867
2020,31001,"Adams, NE",14602,4213.0,-10085.0,-0.4021366936036159
2020,31003,"Antelope, NE",3583,452.0,-3093.0,-0.7370918224951158
2020,31005,"Arthur, NE",284,21.0,-260.0,-0.8415492957746479
2020,31007,"Banner, NE",410,43.0,-362.0,-0.7780487804878049
2020,31009,"Blaine, NE",317,35.0,-280.0,-0.7728706624605678
2020,31011,"Boone, NE",3217,499.0,-2653.0,-0.6695679204227541
2020,31013,"Box butte, NE",5181,1051.0,-4002.0,-0.5695811619378498
2020,31015,"Boyd, NE",1153,135.0,-1010.0,-0.7588898525585429
2020,31017,"Brown, NE",1679,191.0,-1470.0,-0.7617629541393687
2020,31019,"Buffalo, NE",23589,6350.0,-16640.0,-0.4362202721607529
2020,31021,"Burt, NE",3731,1063.0,-2580.0,-0.4065934065934066
2020,31023,"Butler, NE",4498,873.0,-3542.0,-0.5933748332592264
2020,31025,"Cass, NE",15284,4737.0,-10121.0,-0.3522638052865742
2020,31027,"Cedar, NE",4996,725.0,-4174.0,-0.6903522818254604
2020,31029,"Chase, NE",1993,226.0,-1740.0,-0.7596588058203713
2020,31031,"Cherry, NE",3265,373.0,-2844.0,-0.7568147013782542
2020,31033,"Cheyenne, NE",4765,855.0,-3813.0,-0.6207764952780692
2020,31035,"Clay, NE",3558,632.0,-2848.0,-0.6228218100056211
2020,31037,"Colfax, NE",3717,1025.0,-2636.0,-0.43341404358353514
2020,31039,"Cuming, NE",4451,870.0,-3507.0,-0.5924511345764997
2020,31041,"Custer, NE",5993,786.0,-5090.0,-0.7181711997330219
2020,31043,"Dakota, NE",6794,2744.0,-3926.0,-0.17397703856343832
2020,31045,"Dawes, NE",4121,1082.0,-2931.0,-0.44867750545983986
2020,31047,"Dawson, NE",9178,2497.0,-6524.0,-0.4387666158204402
2020,31049,"Deuel, NE",1032,141.0,-871.0,-0.7073643410852714
2020,31051,"Dixon, NE",3083,651.0,-2335.0,-0.5462212131041194
2020,31053,"Dodge, NE",16876,5544.0,-10984.0,-0.32235126807300307
2020,31055,"Douglas, NE",274951,150350.0,-119159.0,0.11344203148924717
2020,31057,"Dundy, NE",999,105.0,-883.0,-0.7787787787787788
2020,31059,"Fillmore, NE",3134,693.0,-2359.0,-0.5315890236119974
2020,31061,"Franklin, NE",1724,276.0,-1437.0,-0.6734338747099768
2020,31063,"Frontier, NE",1440,189.0,-1229.0,-0.7222222222222222
2020,31065,"Furnas, NE",2601,399.0,-2163.0,-0.6782006920415224
2020,31067,"Gage, NE",11068,3385.0,-7445.0,-0.3668232743043007
2020,31069,"Garden, NE",1195,161.0,-1016.0,-0.7154811715481172
2020,31071,"Garfield, NE",1075,133.0,-933.0,-0.7441860465116279
2020,31073,"Gosper, NE",1118,215.0,-893.0,-0.6064400715563506
2020,31075,"Grant, NE",402,20.0,-375.0,-0.8830845771144279
2020,31077,"Greeley, NE",1258,229.0,-1016.0,-0.6255961844197139
2020,31079,"Hall, NE",24374,7681.0,-16189.0,-0.3490604742758677
2020,31081,"Hamilton, NE",5533,1118.0,-4309.0,-0.5767214892463401
2020,31083,"Harlan, NE",1928,282.0,-1615.0,-0.6913900414937759
2020,31085,"Hayes, NE",534,34.0,-494.0,-0.8614232209737828
2020,31087,"Hitchcock, NE",1469,175.0,-1264.0,-0.7413206262763785
2020,31089,"Holt, NE",5537,686.0,-4769.0,-0.7374029257720788
2020,31091,"Hooker, NE",442,59.0,-376.0,-0.7171945701357466
2020,31093,"Howard, NE",3501,648.0,-2786.0,-0.6106826620965439
2020,31095,"Jefferson, NE",3716,1016.0,-2616.0,-0.43057050592034446
2020,31097,"Johnson, NE",2229,647.0,-1518.0,-0.3907581875280395
2020,31099,"Kearney, NE",3604,701.0,-2822.0,-0.5885127635960045
2020,31101,"Keith, NE",4364,763.0,-3544.0,-0.6372593950504125
2020,31103,"Keya paha, NE",529,49.0,-476.0,-0.8071833648393195
2020,31105,"Kimball, NE",1874,268.0,-1563.0,-0.6910352187833512
2020,31107,"Knox, NE",4697,905.0,-3721.0,-0.5995316159250585
2020,31109,"Lancaster, NE",156091,82293.0,-70092.0,0.07816594166223549
2020,31111,"Lincoln, NE",17107,3692.0,-13071.0,-0.548255100251359
2020,31113,"Logan, NE",450,38.0,-407.0,-0.82
2020,31115,"Loup, NE",454,75.0,-370.0,-0.6497797356828194
2020,31117,"Mcpherson, NE",302,17.0,-275.0,-0.8543046357615894
2020,31119,"Madison, NE",15765,3478.0,-11940.0,-0.5367586425626387
2020,31121,"Merrick, NE",4257,743.0,-3419.0,-0.6286116983791402
2020,31123,"Morrill, NE",2557,386.0,-2113.0,-0.6754008603832616
2020,31125,"Nance, NE",1828,359.0,-1437.0,-0.5897155361050328
2020,31127,"Nemaha, NE",3423,921.0,-2428.0,-0.4402570844288636
2020,31129,"Nuckolls, NE",2303,409.0,-1857.0,-0.6287451150673035
2020,31131,"Otoe, NE",8315,2490.0,-5649.0,-0.3799158147925436
2020,31133,"Pawnee, NE",1429,322.0,-1071.0,-0.5241427571728482
2020,31135,"Perkins, NE",1544,199.0,-1321.0,-0.7266839378238342
2020,31137,"Phelps, NE",5009,752.0,-4157.0,-0.679776402475544
2020,31139,"Pierce, NE",4006,480.0,-3462.0,-0.7443834248627059
2020,31141,"Platte, NE",15673,3260.0,-12186.0,-0.5695144516046704
2020,31143,"Polk, NE",2879,530.0,-2291.0,-0.6116707189996526
2020,31145,"Red willow, NE",5452,811.0,-4525.0,-0.6812179016874541
2020,31147,"Richardson, NE",4126,996.0,-3073.0,-0.5033931168201649
2020,31149,"Rock, NE",841,84.0,-744.0,-0.7847800237812128
2020,31151,"Saline, NE",5770,1986.0,-3631.0,-0.2850953206239168
2020,31153,"Sarpy, NE",95673,41206.0,-51979.0,-0.11260230158979022
2020,31155,"Saunders, NE",12735,3331.0,-9108.0,-0.4536317235963879
2020,31157,"Scotts bluff, NE",15469,4196.0,-10952.0,-0.43674445665524597
2020,31159,"Seward, NE",9142,2438.0,-6490.0,-0.44322905272369284
2020,31161,"Sheridan, NE",2672,340.0,-2292.0,-0.7305389221556886
2020,31163,"Sherman, NE",1698,343.0,-1322.0,-0.5765606595995288
2020,31165,"Sioux, NE",729,72.0,-642.0,-0.7818930041152263
2020,31167,"Stanton, NE",3161,532.0,-2561.0,-0.6418854792787093
2020,31169,"Thayer, NE",2980,624.0,-2308.0,-0.5651006711409396
2020,31171,"Thomas, NE",427,45.0,-377.0,-0.7775175644028103
2020,31173,"Thurston, NE",2325,1122.0,-1180.0,-0.024946236559139787
2020,31175,"Valley, NE",2340,412.0,-1901.0,-0.6363247863247863
2020,31177,"Washington, NE",12413,3554.0,-8583.0,-0.40513977281881897
2020,31179,"Wayne, NE",4200,1022.0,-3055.0,-0.48404761904761906
2020,31181,"Webster, NE",1876,335.0,-1511.0,-0.6268656716417911
2020,31183,"Wheeler, NE",502,59.0,-438.0,-0.7549800796812749
2020,31185,"York, NE",7143,1630.0,-5337.0,-0.5189696206075879
2020,32001,"Churchill, NV",12881,3048.0,-9367.0,-0.49056750252309606
2020,32003,"Clark, NV",972308,521777.0,-430809.0,0.09355883115226862
2020,32005,"Douglas, NV",34117,11570.0,-21623.0,-0.2946624849781634
2020,32007,"Elko, NV",21957,4555.0,-16734.0,-0.5546750466821515
2020,32009,"Esmeralda, NV",480,72.0,-395.0,-0.6729166666666667
2020,32011,"Eureka, NV",1008,104.0,-887.0,-0.7767857142857143
2020,32013,"Humboldt, NV",7771,1689.0,-5877.0,-0.5389267790503153
2020,32015,"Lander, NV",2765,496.0,-2198.0,-0.6155515370705245
2020,32017,"Lincoln, NV",2446,330.0,-2067.0,-0.7101390024529844
2020,32019,"Lyon, NV",30229,8472.0,-20906.0,-0.4113268715471898
2020,32021,"Mineral, NV",2327,824.0,-1420.0,-0.25612376450365276
2020,32023,"Nye, NV",25376,7287.0,-17527.0,-0.403530895334174
2020,32027,"Pershing, NV",2320,547.0,-1731.0,-0.5103448275862069
2020,32029,"Storey, NV",2868,900.0,-1901.0,-0.34902370990237097
2020,32031,"Washoe, NV",251956,128052.0,-116653.0,0.04524202638555938
2020,32033,"White pine, NV",4363,856.0,-3400.0,-0.5830850332340133
2020,32510,"Carson city, NV",29739,12735.0,-16113.0,-0.11358821749218198
2020,33001,"Belknap, NH",38391,16894.0,-20899.0,-0.10432132531061968
2020,33003,"Carroll, NH",33221,16649.0,-16150.0,0.01502061948767346
2020,33005,"Cheshire, NH",44220,25522.0,-17898.0,0.17241067390321121
2020,33007,"Coos, NH",16515,7640.0,-8617.0,-0.05915834090221011
2020,33009,"Grafton, NH",53966,33180.0,-19905.0,0.24598821480191232
2020,33011,"Hillsborough, NH",230941,122344.0,-104625.0,0.07672522419146016
2020,33013,"Merrimack, NH",89805,48533.0,-39711.0,0.0982350648627582
2020,33015,"Rockingham, NH",198798,100064.0,-95858.0,0.021157154498536203
2020,33017,"Strafford, NH",73596,41721.0,-30489.0,0.15261699005380727
2020,33019,"Sullivan, NH",24380,12390.0,-11508.0,0.036177194421657094
2020,34001,"Atlantic, NJ",140031,73808.0,-64438.0,0.0669137548114346
2020,34003,"Bergen, NJ",495849,285967.0,-204417.0,0.16446539168174182
2020,34005,"Burlington, NJ",261497,154595.0,-103345.0,0.19598695204916308
2020,34007,"Camden, NJ",264616,175065.0,-86207.0,0.33579980046558033
2020,34009,"Cape may, NJ",57714,23941.0,-33158.0,-0.15970128564992897
2020,34011,"Cumberland, NJ",62408,32742.0,-28952.0,0.06072939366747853
2020,34013,"Essex, NJ",345311,266820.0,-75475.0,0.5541236740213894
2020,34015,"Gloucester, NJ",172654,86702.0,-83340.0,0.01947247095346763
2020,34017,"Hudson, NJ",249850,181452.0,-65698.0,0.4632939763858315
2020,34019,"Hunterdon, NJ",84242,39457.0,-43153.0,-0.043873602241162366
2020,34021,"Mercer, NJ",176604,122532.0,-51641.0,0.40141219904418923
2020,34023,"Middlesex, NJ",374362,226250.0,-143467.0,0.22113088401066347
2020,34025,"Monmouth, NJ",378151,181291.0,-191808.0,-0.02781164138135295
2020,34027,"Morris, NJ",299322,153881.0,-141134.0,0.04258624491350452
2020,34029,"Ocean, NJ",341516,119456.0,-217740.0,-0.28778739502688017
2020,34031,"Passaic, NJ",223707,129097.0,-92009.0,0.16578828556996428
2020,34033,"Salem, NJ",33922,14479.0,-18827.0,-0.1281764046931195
2020,34035,"Somerset, NJ",185859,111173.0,-71996.0,0.2107888237857731
2020,34037,"Sussex, NJ",87960,34481.0,-51698.0,-0.19573669849931788
2020,34039,"Union, NJ",252991,170245.0,-80002.0,0.35670438869366894
2020,34041,"Warren, NJ",60787,24901.0,-34769.0,-0.16233734186585946
2020,35001,"Bernalillo, NM",317590,193757.0,-116135.0,0.2444094587361063
2020,35003,"Catron, NM",2326,595.0,-1698.0,-0.47420464316423044
2020,35005,"Chaves, NM",22443,6381.0,-15656.0,-0.41326917078821906
2020,35006,"Cibola, NM",8903,4745.0,-3975.0,0.08648770077501966
2020,35007,"Colfax, NM",6016,2611.0,-3271.0,-0.10970744680851063
2020,35009,"Curry, NM",15101,4307.0,-10444.0,-0.40639692735580424
2020,35011,"De baca, NM",901,231.0,-656.0,-0.4716981132075472
2020,35013,"Dona ana, NM",82641,47957.0,-32802.0,0.18338355053786862
2020,35015,"Eddy, NM",23222,5424.0,-17454.0,-0.5180432348634915
2020,35017,"Grant, NM",14435,7590.0,-6553.0,0.07183927952892276
2020,35019,"Guadalupe, NM",2189,1234.0,-917.0,0.1448149840109639
2020,35021,"Harding, NM",505,179.0,-319.0,-0.27722772277227725
2020,35023,"Hidalgo, NM",1974,823.0,-1120.0,-0.15045592705167174
2020,35025,"Lea, NM",20918,4061.0,-16531.0,-0.5961372980208433
2020,35027,"Lincoln, NM",10306,3194.0,-6942.0,-0.36367164758393167
2020,35028,"Los alamos, NM",12293,7554.0,-4278.0,0.26649312616936466
2020,35029,"Luna, NM",8103,3563.0,-4408.0,-0.10428236455633716
2020,35031,"Mckinley, NM",26486,18029.0,-7801.0,0.3861662765234464
2020,35033,"Mora, NM",2686,1745.0,-903.0,0.31347728965003724
2020,35035,"Otero, NM",23571,8485.0,-14521.0,-0.25607738322514956
2020,35037,"Quay, NM",3873,1170.0,-2634.0,-0.378001549186677
2020,35039,"Rio arriba, NM",16628,10990.0,-5408.0,0.33569882126533557
2020,35041,"Roosevelt, NM",6608,1802.0,-4634.0,-0.42857142857142855
2020,35043,"Sandoval, NM",76562,40588.0,-34174.0,0.0837752409811656
2020,35045,"San juan, NM",52294,18083.0,-32874.0,-0.2828431560026007
2020,35047,"San miguel, NM",11531,7888.0,-3421.0,0.38739051253143697
2020,35049,"Santa fe, NM",82227,62530.0,-18329.0,0.5375484938037385
2020,35051,"Sierra, NM",5945,2265.0,-3542.0,-0.2148023549201009
2020,35053,"Socorro, NM",7160,3722.0,-3255.0,0.06522346368715083
2020,35055,"Taos, NM",17181,13121.0,-3715.0,0.5474652232116873
2020,35057,"Torrance, NM",7281,2344.0,-4772.0,-0.3334706771047933
2020,35059,"Union, NM",1789,383.0,-1388.0,-0.5617663499161543
2020,35061,"Valencia, NM",32277,14263.0,-17364.0,-0.0960746042073303
2020,36000,"Kansas city, MO",136645,107660.0,-26393.0,0.5947308719675071
2020,36001,"Albany, NY",154727,99474.0,-51081.0,0.3127637710289736
2020,36003,"Allegany, NY",20895,6048.0,-14135.0,-0.3870303900454654
2020,36005,"Bronx, NY",432399,355374.0,-67740.0,0.6652050536657115
2020,36007,"Broome, NY",93494,47010.0,-43800.0,0.03433375403769226
2020,36009,"Cattaraugus, NY",35018,11879.0,-22155.0,-0.2934490833285739
2020,36011,"Cayuga, NY",36760,16149.0,-19512.0,-0.09148531011969532
2020,36013,"Chautauqua, NY",59770,23087.0,-34853.0,-0.1968546093357872
2020,36015,"Chemung, NY",39711,16636.0,-21922.0,-0.1331117322656191
2020,36017,"Chenango, NY",22417,8290.0,-13482.0,-0.23160993888566714
2020,36019,"Clinton, NY",35637,18364.0,-16514.0,0.05191233830008138
2020,36021,"Columbia, NY",35781,20386.0,-14464.0,0.16550683323551604
2020,36023,"Cortland, NY",21892,10369.0,-10789.0,-0.01918509044399781
2020,36025,"Delaware, NY",23074,9143.0,-13387.0,-0.1839299644621652
2020,36027,"Dutchess, NY",151889,81443.0,-66872.0,0.09593189763577349
2020,36029,"Erie, NY",476787,267174.0,-197527.0,0.14607571095688432
2020,36031,"Essex, NY",19470,9947.0,-8976.0,0.04987159732922445
2020,36033,"Franklin, NY",19420,9253.0,-9668.0,-0.0213697219361483
2020,36035,"Fulton, NY",24072,7931.0,-15378.0,-0.3093635759388501
2020,36037,"Genesee, NY",29431,9625.0,-18876.0,-0.3143284292072984
2020,36039,"Greene, NY",25320,10346.0,-14271.0,-0.15501579778830965
2020,36041,"Hamilton, NY",3489,1178.0,-2225.0,-0.3000859845227859
2020,36043,"Herkimer, NY",29560,9937.0,-18870.0,-0.3021989174560217
2020,36045,"Jefferson, NY",44129,17307.0,-25629.0,-0.18858347118674795
2020,36047,"Kings, NY",920380,703310.0,-202772.0,0.5438384145678958
2020,36049,"Lewis, NY",13036,3824.0,-8894.0,-0.38892298250997237
2020,36051,"Livingston, NY",31656,12477.0,-18182.0,-0.18021859994945666
2020,36053,"Madison, NY",34266,14807.0,-18408.0,-0.10508959318274674
2020,36055,"Monroe, NY",383499,225746.0,-145661.0,0.20882714166138633
2020,36057,"Montgomery, NY",21246,7977.0,-12745.0,-0.22441871411089145
2020,36059,"Nassau, NY",738369,396504.0,-326716.0,0.0945164274231448
2020,36061,"New york, NY",701405,603040.0,-85185.0,0.7383109615699917
2020,36063,"Niagara, NY",104866,46029.0,-56068.0,-0.09573169568783019
2020,36065,"Oneida, NY",101696,41567.0,-57180.0,-0.153526195720579
2020,36067,"Onondaga, NY",235686,138894.0,-90619.0,0.20482760961618424
2020,36069,"Ontario, NY",60085,29025.0,-29039.0,-0.00023300324540234668
2020,36071,"Orange, NY",173305,84684.0,-84996.0,-0.001800294278872508
2020,36073,"Orleans, NY",18314,5587.0,-12126.0,-0.35704925193840775
2020,36075,"Oswego, NY",54852,21143.0,-32138.0,-0.20044847954495734
2020,36077,"Otsego, NY",28223,12975.0,-14382.0,-0.049852956808276935
2020,36079,"Putnam, NY",55318,24953.0,-29283.0,-0.0782747026284392
2020,36081,"Queens, NY",794498,569038.0,-212665.0,0.44855116060707517
2020,36083,"Rensselaer, NY",79962,40969.0,-36500.0,0.0558890472974663
2020,36085,"Richmond, NY",217899,90997.0,-123320.0,-0.14833936823941368
2020,36087,"Rockland, NY",151381,75802.0,-73186.0,0.017280900509310942
2020,36089,"St. lawrence, NY",45267,19361.0,-24608.0,-0.1159122539598383
2020,36091,"Saratoga, NY",133556,68471.0,-61305.0,0.05365539548953248
2020,36093,"Schenectady, NY",75381,42465.0,-30741.0,0.15552990806701955
2020,36095,"Schoharie, NY",15810,5345.0,-9903.0,-0.2882985452245414
2020,36097,"Schuyler, NY",9799,3903.0,-5621.0,-0.1753240126543525
2020,36099,"Seneca, NY",15718,6914.0,-8329.0,-0.09002417610383
2020,36101,"Steuben, NY",46516,15790.0,-29474.0,-0.29417834723535985
2020,36103,"Suffolk, NY",757877,368000.0,-375821.0,-0.010319616507691882
2020,36105,"Sullivan, NY",35132,15489.0,-18665.0,-0.09040191278606399
2020,36107,"Tioga, NY",25170,9634.0,-14791.0,-0.20488676996424315
2020,36109,"Tompkins, NY",46048,33619.0,-11096.0,0.4891200486448923
2020,36111,"Ulster, NY",98160,57970.0,-37590.0,0.2076202118989405
